index,phase,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,keff,keff_std,ppf,score
31,LHS,0.5862323644060085,0.3702329775317817,0.7156206010177611,0.004089413065780204,0.43477690490529125,0.1985182035793317,0.43614045413558594,0.23360221525324587,0.7389738870070046,0.07569930414569258,0.058706734384114743,0.8559001755016807,0.41431078913233993,0.29605758504039836,0.007843357009956456,0.8942380109451032,0.027812684164812085,0.21398994286080097,0.4608905013574644,0.801754964499177,0.20625355751047128,1.2734298080220512,0.0020888423923776356,1.1133431807397534,-92.34298080220512
32,LHS,0.4722894434093634,0.17497552749664835,0.011244087766295228,0.0724341918632835,0.5301305899920679,0.6806412056630458,0.24626758574130386,0.32318393157780184,0.16480092586533981,0.4943894711753117,0.22173142275000243,0.7651866689861065,0.5101516593068944,0.12935298715614146,0.37721161745818677,0.6122441868654285,0.5068899132895857,0.9016428711959735,0.8809849756913382,0.0028612000340834665,0.8268028578644261,1.2675914827032848,0.001983256183763112,1.1059254529140454,-67.75914827032848
33,LHS,0.40762936859675897,0.11363708848825144,0.9019571651309702,0.701602279182834,0.20581264460656207,0.9818489108608472,0.797239353013477,0.15996188717703713,0.2965974348008704,0.24568217877546047,0.28126904540858866,0.26990980740971904,0.09551418348848932,0.31133404374607293,0.39489377473956355,0.5711559372615502,0.8201039636503688,0.2501471736406937,0.06459451452836044,0.6440378210245032,0.6971512786327991,1.2726729141326685,0.001881456244978219,1.109881943797989,-68.26729141326685
34,LHS,0.7836780601047405,0.7170783515290675,0.2621619240628452,0.10828071785237375,0.8151966075954445,0.7790180714392274,0.9302018871027747,0.2935285418647842,0.2490043680161621,0.8344507077130773,0.8582499254408289,0.665525580741532,0.35427592745819614,0.16484637683560047,0.6262467265996733,0.23566422774285797,0.019095279193650446,0.7208066532618087,0.21912221199307702,0.6004304339447243,0.8594297652548185,1.2682280333262792,0.0022226680742552917,1.1238320034319333,-79.82280333262793
35,LHS,0.17505028539972461,0.049804984957644106,0.40827578975601003,0.2668298395228306,0.7662052879703015,0.08328720256458887,0.0802202674722584,0.9482565398960868,0.6388546371524471,0.013662017894086803,0.7641804998192442,0.4629696066385934,0.9880186938848209,0.922761635068706,0.08774434149402899,0.7983236515717986,0.2965974877508964,0.9377088096381018,0.26444823887358154,0.3976872678428107,0.660326309014905,1.268813322983414,0.0017251853238350507,1.103863110949892,-73.88133229834139
36,BO_1,0.550494506217779,0.9456446848656094,0.6349462218458422,0.9578165073001367,0.29656861539479107,0.3115471100913958,0.5005866345298016,0.5673040209597464,0.23885891659567238,0.929902131019903,0.6470758499606454,0.40425972955814027,0.1806415814762633,0.6907505204481266,0.4398728884636012,0.5481550926801941,0.7680737093884459,0.28103019726959066,0.6982596562861152,0.7854669736177115,0.6222653387844143,1.2694488760978102,0.0022360099866748197,1.1019815687366952,-79.94488760978102
37,BO_2,0.6711792802296782,0.21329903130195949,0.14648532705098638,0.60890259803524,0.7498410179710844,0.7774875968651688,0.6679784026421818,0.11734130777177065,0.019768044202719826,0.9064440330440156,0.3302770793050104,0.7147653618343193,0.036725496409567904,0.2065518076996209,0.9425006446718223,0.5553722887385204,0.5185134052904461,0.5993111010292624,0.16176667753600626,0.5226855395778849,0.9394880253171073,1.2745437335939123,0.001731234293442957,1.1021900062466,-68.45437335939123
38,BO_3,0.8045655410108369,0.10292430091944449,0.8874420131293674,0.6117836762967427,0.7933693976972847,0.3649205402221888,0.9940819127019969,0.5021927544883442,0.09890423417221017,0.5037083988527183,0.15921519842338216,0.786180943670153,0.02823262394077375,0.005885653161549875,0.07893541679484828,0.1855956036218559,0.7698873397537582,0.667183732270139,0.44248373798585405,0.22800731614144976,0.7559416168166111,1.2716270187000045,0.0015145718359976358,1.1117897687161153,-80.16270187000045
39,BO_4,0.5240281716647543,0.13156768570740196,0.2830912211169656,0.7177985237109102,0.42000996077243646,0.8903126302716964,0.8054609600568261,0.3079260349294254,0.2550335064293213,0.6381493688815335,0.29894713311625287,0.47187731478719264,0.4122389979252338,0.07510331299137762,0.3531116093260509,0.21502724933295736,0.48344835733065594,0.9267419294071059,0.446393751296423,0.058552210650870684,0.33895693845645225,1.268405599070446,0.0019324642894699374,1.1200608624919115,-79.8405599070446
40,BO_5,0.32984808803029064,0.10493245841631638,0.33656451782583297,0.056741535931430276,0.5113690472831361,0.013736059442551185,0.03567268864218642,0.13119087677939778,0.0653319932816403,0.27666049405778137,0.4450731001966338,0.7490160203323655,0.4477941855115656,0.3490417506839695,0.25986179801363896,0.2552863581684268,0.6444228071148456,0.7632221330633406,0.2471509034611461,0.5226676837137809,0.9642935014258744,1.268783393748111,0.0016009457570397572,1.1281145889867124,-91.8783393748111
41,BO_6,0.7035195054960195,0.7993463067010352,0.1559319108076983,0.257197698742188,0.8951832162916438,0.8523599507730163,0.9499414478236569,0.020886772135773946,0.08032280935136504,0.5774537163360495,0.4857918514584192,0.8957831371822574,0.29401205575842315,0.27921108447190524,0.44644821200293516,0.4071111131415479,0.4842562720381498,0.7335507073821756,0.3476787551274877,0.8183574346948036,0.662416818118646,1.2700948982762896,0.0020131976817991397,1.111352391449281,-62.00948982762896
42,BO_7,0.6509818387657429,0.7615104153382817,0.5760364214528717,0.2631409415861604,0.6888843784418273,0.639530871250824,0.34640877405184956,0.5902099091608034,0.21463688519481638,0.7300406742816332,0.7583728162052128,0.9057614041209067,0.4759011272829573,0.3638388644193028,0.2532617460375962,0.9517805428957054,0.45741598523977367,0.4837686108039785,0.8269120020038042,0.03291214307350676,0.8554810939310868,1.2719209996947471,0.001954743592505984,1.1099524641949645,-86.19209996947471
43,BO_8,0.6420571290651415,0.019132804478644516,0.014696988446007642,0.6418759068054443,0.7219315140073186,0.8525372144828433,0.9504361720968517,0.21906678919231293,0.09354033637654546,0.6590612739404894,0.3776012806100715,0.8840335111502675,0.09191925364504105,0.8842111906435232,0.8681467005614812,0.7000490587791707,0.48859767766553464,0.7408271057797451,0.13671354415390435,0.20295657264509703,0.9459021240902087,1.2720081482449985,0.0023895631596868917,1.0997291750405795,-80.20081482449986
44,BO_9,0.6567968024952981,0.8633021367510704,0.12882524929334593,0.23772652757673185,0.6454491197137486,0.9204139364733371,0.7734677086477572,0.8521930712934354,0.8324318594770093,0.34125832192228756,0.2461163421092929,0.9176258719267342,0.5845100082867003,0.21137176727419826,0.727453761801182,0.6965416228728281,0.5307373959053707,0.7834551419671363,0.63963437109603,0.23838670364986325,0.7255201157079563,1.274690921475904,0.001764611068152343,1.115755595551865,-80.46909214759039
